code;nr;gebied;gebiednaam;provincie;WOZ;stedelijkheid;OAD;ligging;abw_totaal;abw_vrijst;abw_tweekap;abw_rijwoni;abw_meergez_laagb;abw_meergez_hoogb;abw_koop;abw_soc_huur;abw_part_huur;abw_1_pers;abw_2_pers;abw_3_pers;aapbw_totaal;aapbw_koop_vrijst;aapbw_koop_tweekap;aapbw_koop_rijwoni;aapbw_koop_meergez_laagb;aapbw_koop_meergez_hoogb;aapbw_soc_huur_vrijst;aapbw_soc_huur_tweekap;aapbw_soc_huur_rijwoni;aapbw_soc_huur_meergez_laagb;aapbw_soc_huur_meergez_hoogb;aapbw_part_huur_vrijst;aapbw_part_huur_tweekap;aapbw_part_huur_rijwoni;aapbw_part_meergez_laagb;aapbw_part_meergez_hoogb
GM0273;72;gemeente;Putten;;330;4;902;;9500;32,5%;15,9%;39,4%;12,2%;0,0%;67,9%;22,3%;9,8%;25,7%;36,1%;38,2%;1,5;1,9;1,7;1,5;0,9;;;1,0;1,1;0,6;;1,4;1,3;1,1;0,6;
GM0274;73;gemeente;Renkum;;278;4;914;;14400;18,9%;21,2%;33,2%;16,2%;10,5%;64,1%;21,8%;14,1%;35,4%;37,9%;26,7%;1,3;1,8;1,5;1,4;1,1;1,0;0,7;0,8;0,9;0,6;0,5;1,6;1,0;1,1;0,6;0,8
GM0275;74;gemeente;Rheden;;219;3;1451;;20400;10,1%;20,1%;45,6%;18,3%;6,0%;56,3%;29,9%;13,7%;37,6%;35,5%;26,9%;1,1;1,8;1,5;1,4;1,0;0,9;1,3;0,8;0,8;0,5;0,5;1,4;1,0;1,0;0,5;0,7
GM0277;75;gemeente;Rozendaal;;492;4;941;;700;33,3%;34,1%;32,6%;0,0%;0,0%;89,5%;6,8%;3,8%;18,7%;42,5%;38,8%;1,7;2,0;1,6;1,6;;;;0,8;1,0;;;1,5;;;;
GM0279;76;gemeente;Scherpenzeel;;277;4;921;;3900;16,4%;17,6%;52,6%;13,4%;0,0%;73,1%;17,8%;9,1%;27,0%;34,7%;38,3%;1,4;1,9;1,7;1,6;1,1;;;1,1;0,9;0,5;;1,4;1,3;1,4;0,9;
GM0281;77;gemeente;Tiel;;206;3;1418;;17800;9,5%;8,4%;57,5%;20,9%;3,7%;57,3%;35,3%;7,5%;32,1%;33,5%;34,4%;1,2;1,9;1,6;1,5;1,1;1,1;1,0;1,1;1,0;0,6;0,6;1,6;1,1;1,0;0,7;0,4
GM0285;78;gemeente;Voorst;;299;4;583;;10100;37,0%;17,5%;34,1%;11,1%;0,3%;68,8%;24,5%;6,8%;26,4%;39,6%;33,9%;1,4;1,8;1,6;1,5;1,1;0,9;;1,1;0,9;0,6;;1,6;1,3;1,0;0,9;0,4
GM0289;79;gemeente;Wageningen;;225;2;2021;;17300;7,5%;8,3%;33,7%;34,8%;15,6%;43,3%;40,2%;16,5%;42,1%;29,0%;28,9%;0,9;1,6;1,4;1,3;0,9;0,9;1,6;0,9;0,9;0,5;0,8;1,2;0,8;0,8;0,4;0,4
GM0293;80;gemeente;Westervoort;;201;3;1155;;6700;9,7%;9,6%;68,1%;12,4%;0,2%;59,1%;31,5%;9,4%;29,4%;38,6%;32,0%;1,2;1,7;1,6;1,4;1,0;1,2;;1,0;0,9;0,5;;1,4;0,9;1,1;0,7;
GM0294;81;gemeente;Winterswijk;;192;3;1201;;12800;24,8%;16,3%;41,0%;17,4%;0,5%;71,3%;18,2%;10,5%;32,7%;36,2%;31,1%;1,2;1,7;1,5;1,3;1,0;1,0;;0,5;0,6;0,4;0,3;1,3;1,1;0,9;0,7;0,5
GM0296;82;gemeente;Wijchen;;247;3;1232;;17700;17,4%;12,4%;53,5%;16,4%;0,3%;68,1%;25,4%;6,5%;29,7%;36,4%;33,9%;1,3;1,9;1,6;1,5;1,1;0,9;;1,1;0,9;0,5;;1,3;1,3;1,1;0,8;
GM0297;83;gemeente;Zaltbommel;;252;4;684;;11300;28,2%;12,9%;48,1%;10,8%;0,0%;67,8%;24,2%;8,0%;26,3%;35,2%;38,5%;1,5;2,0;1,8;1,5;1,2;;;1,0;0,9;0,5;;1,5;1,3;1,1;1,0;
GM0299;84;gemeente;Zevenaar;;197;3;1043;;19600;17,1%;12,6%;53,9%;16,0%;0,3%;63,8%;29,2%;7,0%;31,7%;38,0%;30,3%;1,3;1,8;1,6;1,4;1,0;1,0;0,9;1,0;0,9;0,5;;1,4;1,1;1,0;0,7;
GM0301;85;gemeente;Zutphen;;200;2;1643;;21800;6,9%;8,3%;54,9%;23,4%;6,4%;56,9%;32,0%;11,2%;37,6%;33,8%;28,6%;1,1;1,7;1,5;1,3;1,0;1,0;1,0;0,7;0,8;0,5;0,5;1,4;1,0;0,9;0,6;0,4
GM0302;86;gemeente;Nunspeet;;286;4;790;;10900;28,1%;16,5%;42,9%;12,2%;0,4%;66,0%;24,6%;9,4%;27,8%;34,6%;37,6%;1,4;1,9;1,7;1,5;1,0;0,8;1,1;1,2;1,0;0,6;0,6;1,4;1,2;1,0;0,7;
GM0303;87;gemeente;Dronten;;218;4;767;;17000;21,9%;10,6%;56,2%;10,9%;0,4%;68,3%;25,9%;5,8%;26,8%;37,3%;35,9%;1,4;1,9;1,7;1,6;1,1;1,1;;0,9;0,9;0,6;;2,3;1,4;1,1;0,8;
GM0307;88;gemeente;Amersfoort;;281;2;2298;;66500;3,9%;6,4%;54,8%;24,8%;10,2%;59,1%;29,5%;11,4%;33,0%;31,6%;35,4%;1,1;1,8;1,6;1,4;1,0;1,0;0,7;0,8;0,9;0,5;0,6;2,0;1,2;1,1;0,7;0,7
GM0308;89;gemeente;Baarn;;329;2;1615;;11100;11,2%;15,4%;44,1%;29,2%;0,2%;63,1%;26,0%;10,8%;36,4%;33,0%;30,6%;1,2;1,9;1,6;1,4;1,0;;1,2;0,8;0,9;0,6;0,7;1,2;1,1;1,0;0,7;
GM0310;90;gemeente;De Bilt;;395;3;1258;;19000;13,3%;13,3%;40,2%;25,2%;8,0%;61,3%;28,1%;10,6%;35,3%;32,6%;32,0%;1,2;2,0;1,6;1,4;0,9;0,9;0,7;0,9;1,0;0,6;0,6;1,6;1,3;0,9;0,6;0,7
GM0312;91;gemeente;Bunnik;;346;4;659;;6300;11,7%;15,6%;58,7%;14,0%;0,0%;75,7%;15,7%;8,6%;27,7%;35,5%;36,7%;1,3;1,9;1,5;1,3;0,9;;0,7;0,5;0,9;0,6;;1,5;1,2;1,1;0,7;
GM0313;92;gemeente;Bunschoten;;291;3;1181;;8300;8,8%;10,3%;62,3%;18,1%;0,5%;76,3%;13,9%;9,8%;23,8%;32,4%;43,8%;1,3;1,9;1,5;1,4;1,0;1,1;;0,6;0,9;0,7;;1,4;1,2;0,9;0,7;
GM0317;93;gemeente;Eemnes;;344;4;937;;4000;11,1%;9,5%;69,9%;9,5%;0,0%;72,8%;22,3%;5,0%;29,4%;34,9%;35,8%;1,5;2,2;1,8;1,6;1,1;;;;1,0;0,7;;1,3;1,2;1,1;0,7;
GM0321;94;gemeente;Houten;;321;2;1526;;20100;7,7%;4,9%;65,3%;19,7%;2,4%;68,3%;25,0%;6,7%;26,1%;33,5%;40,4%;1,2;1,9;1,6;1,4;1,0;1,1;;1,0;0,9;0,5;0,4;1,3;1,4;1,1;0,6;0,8
GM0327;95;gemeente;Leusden;;317;3;1259;;12900;12,9%;10,1%;58,6%;17,5%;1,0%;71,1%;20,9%;8,1%;28,9%;36,8%;34,3%;1,3;1,9;1,7;1,5;1,0;1,0;;1,0;1,0;0,6;0,8;1,7;1,4;1,2;0,8;0,7
GM0331;96;gemeente;Lopik;;291;5;363;;5600;28,6%;12,0%;49,4%;10,1%;0,0%;74,9%;17,8%;7,3%;24,6%;33,9%;41,4%;1,6;2,1;1,8;1,6;1,1;;;1,3;1,1;0,5;;1,4;1,3;1,2;0,6;
GM0335;97;gemeente;Montfoort;;291;4;747;;5600;16,7%;6,5%;63,9%;12,9%;0,0%;75,3%;16,3%;8,4%;26,5%;35,3%;38,2%;1,4;1,9;1,6;1,5;1,0;;;0,9;1,0;0,5;;1,4;1,3;1,0;0,8;
GM0339;98;gemeente;Renswoude;;304;4;514;;2100;24,5%;12,3%;53,2%;10,0%;0,0%;75,4%;0,0%;24,6%;23,9%;34,1%;42,0%;1,6;2,0;1,8;1,6;1,2;;;;;;;1,4;1,3;1,1;0,9;
GM0340;99;gemeente;Rhenen;;286;4;924;;8100;21,6%;15,9%;43,4%;14,2%;4,9%;65,2%;27,6%;7,2%;28,3%;35,6%;36,0%;1,4;2,0;1,6;1,5;1,1;1,0;;1,2;1,0;0,7;0,7;1,6;1,3;1,2;0,8;0,8
GM0342;100;gemeente;Soest;;313;3;1468;;20300;12,5%;14,5%;39,8%;22,4%;10,7%;65,9%;22,6%;11,5%;32,5%;34,5%;33,0%;1,3;1,9;1,7;1,5;1,1;1,1;;1,0;1,0;0,7;0,8;1,3;1,2;1,3;0,7;0,5
GM0344;101;gemeente;Utrecht;;294;1;3444;;150800;1,7%;1,7%;41,9%;39,7%;14,9%;46,1%;32,5%;21,4%;35,9%;29,9%;34,2%;0,9;1,8;1,6;1,3;0,8;0,8;0,9;1,1;0,9;0,5;0,5;2,0;1,0;0,8;0,5;0,6
GM0345;102;gemeente;Veenendaal;;234;2;2200;;27800;6,0%;9,7%;46,4%;24,1%;13,7%;59,6%;32,1%;8,3%;31,5%;33,7%;34,8%;1,2;1,9;1,6;1,5;1,0;1,0;0,7;0,9;1,0;0,6;0,6;1,5;1,1;1,2;0,6;0,7
GM0351;103;gemeente;Woudenberg;;310;4;958;;5100;16,5%;14,8%;53,4%;15,4%;0,0%;72,6%;21,3%;6,0%;25,8%;35,0%;39,2%;1,5;2,0;1,8;1,6;1,0;;;;1,1;0,7;;1,6;1,4;1,1;0,5;
GM0352;104;gemeente;Wijk bij Duurstede;;273;3;1128;;10000;10,0%;9,2%;65,2%;15,6%;0,0%;70,7%;23,6%;5,7%;26,6%;37,8%;35,6%;1,4;2,0;1,7;1,6;1,1;;;1,2;1,0;0,6;;1,8;1,3;1,1;0,9;
GM0353;105;gemeente;IJsselstein;;263;2;1859;;14200;5,4%;6,0%;59,4%;24,8%;4,4%;64,7%;24,6%;10,7%;29,0%;32,9%;38,0%;1,2;1,9;1,7;1,5;1,0;1,0;;0,7;0,9;0,7;0,6;1,3;1,4;1,1;0,4;0,8
GM0355;106;gemeente;Zeist;;333;2;1590;;28100;7,6%;15,1%;34,9%;24,1%;18,3%;53,5%;30,6%;16,0%;36,5%;31,4%;32,0%;1,1;2,0;1,6;1,4;1,0;1,0;0,9;1,0;1,0;0,6;0,7;1,8;1,2;0,9;0,5;0,7
GM0356;107;gemeente;Nieuwegein;;235;2;1927;;28300;2,2%;2,4%;58,0%;28,4%;9,0%;60,7%;30,7%;8,7%;33,5%;34,7%;31,8%;1,1;1,8;1,6;1,4;1,0;1,0;;0,5;1,0;0,6;0,6;1,2;1,0;1,1;0,8;0,7
GM0358;108;gemeente;Aalsmeer;;344;4;930;;13000;15,4%;8,5%;56,3%;18,8%;1,0%;65,5%;23,9%;10,6%;27,0%;33,2%;39,8%;1,4;2,0;1,8;1,6;1,1;1,0;0,7;1,0;1,1;0,6;0,7;1,3;1,2;1,1;0,6;
GM0361;109;gemeente;Alkmaar;;222;2;2267;;50700;7,4%;4,4%;53,9%;26,9%;7,4%;59,1%;30,0%;10,9%;38,1%;32,8%;29,2%;1,0;1,7;1,4;1,3;0,9;0,9;0,8;0,9;0,8;0,5;0,5;1,3;1,0;0,9;0,6;0,7
GM0362;110;gemeente;Amstelveen;;388;1;2516;;39700;2,8%;2,2%;45,7%;25,6%;23,8%;48,2%;31,2%;20,7%;35,7%;29,4%;34,9%;1,0;1,9;1,6;1,4;1,0;0,9;;0,9;1,0;0,6;0,6;1,3;1,1;1,0;0,6;0,5
GM0363;111;gemeente;Amsterdam;;378;1;6074;;423700;0,8%;0,6%;11,7%;54,5%;32,4%;29,7%;41,2%;29,0%;45,5%;28,7%;25,7%;0,6;1,5;1,4;1,2;0,7;0,8;1,0;0,8;0,8;0,4;0,4;1,0;1,0;0,8;0,4;0,4
GM0370;112;gemeente;Beemster;;363;4;650;;4000;37,4%;13,7%;39,3%;9,6%;0,0%;76,6%;18,9%;4,5%;24,6%;36,1%;39,4%;1,5;1,9;1,6;1,6;1,0;;;1,5;1,0;0,7;;1,8;1,4;1,2;0,6;
GM0373;113;gemeente;Bergen (NH.);;402;4;819;;14000;28,6%;10,5%;39,5%;20,3%;1,1%;68,2%;20,0%;11,8%;37,3%;36,1%;26,6%;1,2;1,7;1,4;1,4;1,0;1,1;0,9;1,0;0,9;0,6;;1,3;1,1;1,1;0,4;1,1
GM0375;114;gemeente;Beverwijk;;215;1;2730;;18700;5,6%;7,6%;44,7%;32,0%;10,1%;55,6%;37,2%;7,2%;35,8%;31,6%;32,6%;1,1;1,7;1,5;1,5;1,0;1,0;0,6;0,8;1,0;0,6;0,5;1,0;0,6;1,1;0,7;0,9
GM0376;115;gemeente;Blaricum;;608;3;1077;;4900;23,6%;17,6%;46,2%;12,6%;0,0%;69,9%;22,2%;7,9%;28,7%;35,4%;35,9%;1,5;2,1;1,7;1,6;1,2;;;1,0;1,1;0,7;;1,6;1,3;1,4;1,1;
GM0377;116;gemeente;Bloemendaal;;695;3;1086;;9700;17,0%;15,5%;44,1%;23,0%;0,4%;73,0%;18,4%;8,6%;29,8%;35,0%;35,1%;1,4;2,0;1,7;1,5;1,1;1,4;;1,3;1,1;0,6;;1,5;1,2;1,1;0,8;
GM0383;117;gemeente;Castricum;;314;3;1345;;15800;16,2%;11,7%;51,5%;15,9%;4,7%;76,2%;16,2%;7,6%;32,2%;35,5%;32,4%;1,2;1,7;1,5;1,3;0,9;0,8;;0,9;0,9;0,5;0,5;1,4;1,0;1,0;0,6;0,5
GM0384;118;gemeente;Diemen;;258;1;2716;;14200;1,2%;1,2%;37,1%;33,7%;26,8%;42,1%;25,8%;32,1%;39,5%;30,0%;30,6%;0,8;1,7;1,5;1,3;0,9;0,9;;;0,8;0,5;0,4;1,2;1,4;1,1;0,4;0,5
GM0385;119;gemeente;Edam-Volendam;;276;3;1302;;14800;11,3%;5,7%;71,1%;11,5%;0,4%;78,1%;17,2%;4,6%;27,3%;34,7%;38,0%;1,2;1,8;1,4;1,2;0,9;1,0;;1,1;0,9;0,5;0,4;1,1;0,9;0,7;0,7;
GM0388;120;gemeente;Enkhuizen;;207;3;1388;;8600;10,0%;8,8%;57,5%;22,9%;0,7%;61,5%;30,6%;7,9%;36,6%;34,5%;28,9%;1,0;1,5;1,4;1,3;0,9;0,9;0,7;1,0;0,7;0,4;0,0;0,9;1,0;1,0;0,6;
GM0392;121;gemeente;Haarlem;;326;1;3557;;73800;1,1%;1,3%;50,8%;34,6%;12,2%;53,7%;30,5%;15,8%;38,7%;30,1%;31,2%;0,9;1,7;1,5;1,2;0,9;0,9;0,8;0,8;0,8;0,5;0,6;1,3;0,9;0,8;0,5;0,7
GM0394;122;gemeente;Haarlemmermeer;;298;2;1523;;63100;8,2%;7,4%;61,1%;16,8%;6,4%;68,0%;22,8%;9,2%;27,2%;32,8%;40,0%;1,3;2,0;1,8;1,6;1,1;1,0;1,3;0,9;1,0;0,6;0,5;1,6;1,1;1,1;0,7;0,7
GM0396;123;gemeente;Heemskerk;;258;2;2339;;17200;6,5%;4,2%;57,5%;18,9%;12,8%;60,3%;32,1%;7,6%;32,1%;35,5%;32,4%;1,2;1,8;1,6;1,5;1,1;1,0;;1,1;0,9;0,6;0,5;1,3;0,9;1,1;0,8;0,7
GM0397;124;gemeente;Heemstede;;503;2;1772;;12200;5,2%;9,2%;54,0%;23,0%;8,6%;66,4%;21,9%;11,8%;36,4%;31,8%;31,8%;1,2;1,8;1,6;1,4;1,1;0,9;;0,8;1,0;0,5;0,7;1,5;1,1;1,1;0,6;0,7
GM0398;125;gemeente;Heerhugowaard;;227;2;1693;;23600;10,5%;6,2%;62,0%;16,9%;4,4%;70,1%;21,6%;8,3%;29,0%;33,9%;37,1%;1,3;1,9;1,6;1,4;1,0;0,9;;0,7;0,9;0,5;0,7;2,1;1,1;1,1;0,6;0,8
GM0399;126;gemeente;Heiloo;;338;3;1349;;10600;21,7%;14,2%;40,6%;23,2%;0,3%;73,3%;18,1%;8,6%;33,7%;35,2%;31,1%;1,2;1,6;1,4;1,3;0,9;1,0;;0,8;0,9;0,6;;1,1;1,1;0,9;0,5;
GM0400;127;gemeente;Den Helder;;153;2;1690;;27000;5,5%;4,8%;65,1%;22,4%;2,2%;55,1%;37,6%;7,3%;39,7%;34,7%;25,7%;1,0;1,7;1,5;1,3;1,0;1,1;;0,7;0,7;0,5;0,5;1,0;0,9;0,7;0,4;0,4
GM0402;128;gemeente;Hilversum;;314;1;2750;;41000;4,2%;7,7%;49,5%;32,3%;6,1%;55,0%;30,5%;14,5%;37,7%;31,0%;31,3%;1,0;1,9;1,6;1,3;1,0;1,0;0,7;0,9;0,9;0,5;0,6;1,3;0,9;0,9;0,6;0,9
GM0405;129;gemeente;Hoorn;;211;2;1678;;32300;7,1%;4,3%;62,1%;23,8%;2,6%;61,4%;30,2%;8,4%;34,2%;32,8%;32,9%;1,1;1,7;1,5;1,3;1,0;1,0;0,9;0,6;0,8;0,5;0,5;1,1;1,1;1,0;0,5;0,6
GM0406;130;gemeente;Huizen;;310;2;2029;;18500;5,9%;9,0%;57,9%;25,3%;1,9%;58,9%;33,0%;8,1%;34,3%;34,9%;30,8%;1,3;2,0;1,7;1,6;1,1;1,1;;0,9;1,0;0,6;0,4;1,5;1,3;1,2;0,8;0,6
GM0415;131;gemeente;Landsmeer;;395;3;1037;;4800;16,2%;6,5%;63,4%;13,4%;0,4%;67,0%;26,3%;6,8%;26,6%;34,8%;38,5%;1,3;1,9;1,6;1,4;1,1;;;1,3;1,0;0,7;1,2;1,5;1,3;1,3;0,8;
GM0416;132;gemeente;Langedijk;;272;4;939;;11700;36,1%;9,8%;40,1%;14,0%;0,0%;74,8%;19,9%;5,3%;26,8%;36,8%;36,4%;1,4;1,7;1,6;1,4;1,0;;1,0;0,9;0,9;0,6;;1,1;0,8;1,1;0,5;
GM0417;133;gemeente;Laren;;627;3;1094;;5000;22,1%;28,7%;34,8%;14,4%;0,0%;69,4%;18,4%;12,2%;35,3%;35,0%;29,7%;1,5;2,0;1,7;1,5;1,2;;;1,3;1,0;0,6;;1,5;1,1;1,0;0,7;
GM0420;134;gemeente;Medemblik;;239;4;523;;18700;32,5%;13,6%;41,8%;11,5%;0,7%;70,2%;24,0%;5,7%;28,7%;35,9%;35,3%;1,4;1,8;1,6;1,5;1,2;0,9;0,9;1,0;1,0;0,6;0,6;1,3;1,1;1,0;0,5;
GM0431;135;gemeente;Oostzaan;;324;3;1061;;4100;16,2%;10,8%;57,0%;16,0%;0,0%;67,7%;27,9%;4,4%;26,2%;34,3%;39,4%;1,4;1,8;1,6;1,5;1,0;;;1,1;1,0;0,7;;1,4;1,2;0,8;0,7;
GM0432;136;gemeente;Opmeer;;249;4;517;;4800;32,3%;11,6%;45,0%;11,1%;0,0%;76,8%;0,5%;22,7%;27,0%;36,4%;36,6%;1,5;1,9;1,6;1,5;1,0;;;;;0,7;;1,5;1,1;0,9;0,7;
GM0437;137;gemeente;Ouder-Amstel;;393;3;1312;;6100;6,3%;6,5%;48,9%;25,0%;13,3%;56,4%;32,7%;10,9%;33,0%;32,6%;34,4%;1,1;1,9;1,6;1,4;0,9;1,1;1,5;1,3;1,0;0,6;0,5;1,3;1,0;0,8;0,7;0,7
GM0439;138;gemeente;Purmerend;;235;2;2229;;35900;3,5%;2,4%;61,3%;21,3%;11,4%;59,7%;34,2%;6,0%;32,7%;33,8%;33,5%;1,1;1,7;1,6;1,4;1,0;0,9;0,5;0,8;0,8;0,5;0,6;1,1;0,9;1,0;0,7;0,9
GM0441;139;gemeente;Schagen;;241;4;738;;20300;26,7%;10,4%;49,1%;13,0%;0,8%;70,4%;22,5%;7,1%;31,8%;36,5%;31,7%;1,3;1,8;1,6;1,4;1,0;0,8;;0,9;0,9;0,5;0,5;1,4;1,2;1,0;0,8;0,6
GM0448;140;gemeente;Texel;;291;5;473;;6400;30,0%;17,3%;38,4%;14,3%;0,0%;68,2%;21,9%;9,9%;36,3%;36,7%;27,0%;1,2;1,6;1,5;1,3;0,9;;;0,9;0,8;0,5;;1,4;1,0;0,8;0,4;
GM0450;141;gemeente;Uitgeest;;291;3;1104;;5700;11,2%;8,9%;60,7%;18,9%;0,4%;72,6%;22,3%;5,0%;27,0%;34,8%;38,2%;1,3;1,6;1,5;1,5;1,1;1,4;;;1,0;0,6;;1,5;0,8;0,8;0,5;
GM0451;142;gemeente;Uithoorn;;282;3;1429;;12500;7,0%;3,5%;61,5%;18,7%;9,3%;60,5%;31,4%;8,1%;30,3%;32,3%;37,4%;1,3;1,9;1,8;1,6;1,1;1,0;;0,9;1,0;0,6;0,8;1,4;1,4;1,2;0,7;1,0
GM0453;143;gemeente;Velsen;;266;2;1846;;30600;2,5%;6,8%;53,9%;30,4%;6,4%;57,2%;36,3%;6,5%;34,1%;33,3%;32,6%;1,2;1,8;1,6;1,5;1,1;1,1;1,0;0,7;1,0;0,6;0,6;1,4;1,1;1,0;0,8;0,8
GM0457;144;gemeente;Weesp;;289;2;1773;;9000;3,9%;3,7%;47,6%;31,5%;13,4%;55,6%;33,6%;10,8%;36,8%;32,5%;30,6%;1,0;1,9;1,5;1,3;0,9;1,0;0,7;1,0;0,8;0,5;0,8;1,3;1,5;0,8;0,5;0,7
GM0473;145;gemeente;Zandvoort;;312;2;1815;;8300;7,5%;6,8%;34,7%;36,8%;14,2%;55,2%;34,8%;10,0%;41,0%;33,0%;26,0%;1,1;1,8;1,5;1,4;1,1;1,0;;1,1;0,9;0,5;0,7;1,4;1,2;1,0;0,7;0,5
GM0479;146;gemeente;Zaanstad;;228;2;2048;;67300;6,7%;6,7%;51,7%;22,1%;12,8%;55,2%;37,6%;7,2%;32,5%;32,8%;34,7%;1,1;1,6;1,4;1,4;1,0;1,0;0,6;0,8;0,9;0,5;0,7;1,0;0,9;1,0;0,7;0,8
GM0482;147;gemeente;Alblasserdam;Zuid-Holland;217;2;1519;;8200;6,4%;5,9%;56,9%;19,6%;11,2%;61,6%;33,0%;5,3%;29,1%;34,4%;36,5%;1,2;1,9;1,7;1,5;1,0;1,1;;0,9;0,9;0,5;0,6;1,3;1,6;0,8;0,8;1,3
GM0484;148;gemeente;Alphen aan den Rijn;Zuid-Holland;245;2;1835;;47700;8,3%;5,6%;52,3%;24,6%;9,2%;63,7%;26,5%;9,8%;31,0%;35,0%;34,0%;1,2;1,9;1,7;1,5;1,1;1,1;0,9;0,8;1,0;0,6;0,6;1,5;1,1;1,2;0,7;0,7
GM0489;149;gemeente;Barendrecht;Zuid-Holland;288;2;1671;;19100;5,6%;6,7%;62,5%;18,1%;7,1%;70,1%;22,1%;7,8%;23,9%;33,9%;42,2%;1,3;1,9;1,8;1,6;1,1;1,1;;;1,0;0,5;0,7;0,9;1,3;1,3;0,7;1,1
GM0498;150;gemeente;Drechterland;;267;4;502;;8200;37,1%;12,3%;40,6%;10,0%;0,0%;74,5%;21,0%;4,5%;27,2%;37,0%;35,8%;1,4;1,8;1,5;1,4;0,9;;;1,1;0,9;0,5;;1,4;1,3;1,2;0,6;
GM0501;151;gemeente;Brielle;Zuid-Holland;235;4;882;;7700;11,4%;5,0%;65,9%;17,1%;0,5%;67,7%;24,3%;7,9%;31,3%;37,7%;31,1%;1,4;2,0;1,8;1,6;1,2;0,8;;0,9;1,0;0,7;;1,5;1,1;1,0;0,6;
GM0502;152;gemeente;Capelle aan den IJssel;Zuid-Holland;202;2;2301;;30400;1,9%;2,3%;41,5%;30,8%;23,5%;54,4%;36,1%;9,5%;35,9%;33,4%;30,7%;1,1;1,9;1,7;1,5;1,1;1,1;;;0,9;0,6;0,6;1,1;1,0;1,0;0,6;0,6
GM0503;153;gemeente;Delft;Zuid-Holland;210;1;3509;;48800;1,0%;1,2%;34,0%;40,4%;23,5%;38,4%;45,5%;16,2%;43,6%;29,6%;26,9%;0,8;1,7;1,5;1,3;0,9;0,9;0,9;0,8;0,8;0,5;0,5;1,5;0,7;0,6;0,5;0,5
GM0505;154;gemeente;Dordrecht;Zuid-Holland;187;1;2510;;53300;2,9%;3,8%;51,4%;29,8%;12,0%;58,9%;29,3%;11,8%;36,5%;32,3%;31,2%;1,0;1,9;1,6;1,4;1,0;1,0;0,5;0,6;0,8;0,5;0,4;1,8;1,0;0,9;0,6;0,6
GM0512;155;gemeente;Gorinchem;Zuid-Holland;212;2;1742;;16500;5,4%;5,0%;48,5%;31,1%;10,0%;49,7%;39,6%;10,6%;36,3%;31,8%;31,9%;1,1;1,8;1,7;1,5;1,1;1,1;;0,8;0,9;0,6;0,6;1,6;1,8;1,2;0,7;0,4
GM0513;156;gemeente;Gouda;Zuid-Holland;206;1;2546;;32500;1,9%;2,5%;56,4%;27,9%;11,2%;56,2%;30,7%;13,2%;36,1%;33,3%;30,6%;1,0;1,7;1,4;1,3;0,9;0,9;;0,6;0,8;0,5;0,5;2,0;1,1;0,9;0,6;0,6
GM0518;157;gemeente;'s-Gravenhage;Zuid-Holland;241;1;4939;;244500;0,9%;1,2%;21,3%;60,7%;15,9%;43,0%;32,9%;24,2%;40,6%;27,6%;31,8%;0,8;1,9;1,7;1,4;1,0;0,9;1,0;0,9;1,0;0,5;0,4;1,3;1,1;1,0;0,6;0,6
GM0523;158;gemeente;Hardinxveld-Giessendam;Zuid-Holland;240;4;983;;7200;17,0%;15,1%;45,1%;18,4%;4,4%;65,9%;28,7%;5,4%;27,4%;33,5%;39,1%;1,3;1,9;1,6;1,5;1,1;;;1,2;1,0;0,5;0,6;1,1;1,3;1,1;0,5;
GM0530;159;gemeente;Hellevoetsluis;Zuid-Holland;213;2;1511;;17700;9,2%;4,1%;60,9%;19,0%;6,6%;66,4%;29,8%;3,8%;30,4%;37,2%;32,3%;1,3;1,9;1,7;1,6;1,1;1,1;;1,0;0,9;0,6;0,6;1,4;1,0;1,1;1,0;1,1
GM0531;160;gemeente;Hendrik-Ido-Ambacht;Zuid-Holland;252;2;1823;;12200;6,6%;5,3%;64,9%;13,0%;10,2%;71,7%;23,2%;5,1%;24,4%;33,9%;41,7%;1,4;2,0;1,7;1,6;1,2;1,2;;;1,0;0,5;0,6;1,5;1,1;1,2;1,1;0,9
GM0532;161;gemeente;Stede Broec;;223;3;1140;;9100;21,3%;8,4%;60,4%;8,4%;1,5%;69,8%;25,8%;4,4%;27,2%;37,6%;35,2%;1,2;1,5;1,4;1,3;0,8;0,8;;0,8;0,8;0,4;0,7;1,4;1,1;0,9;0,6;1,0
GM0534;162;gemeente;Hillegom;Zuid-Holland;261;2;1561;;9700;7,0%;6,9%;57,3%;26,4%;2,4%;67,1%;25,3%;7,7%;31,8%;34,8%;33,4%;1,3;2,0;1,6;1,5;1,1;1,1;;0,9;1,0;0,6;0,3;1,5;1,3;1,1;0,9;
GM0537;163;gemeente;Katwijk;Zuid-Holland;290;2;2153;;26300;4,3%;5,1%;51,3%;30,3%;9,0%;65,6%;28,1%;6,3%;29,0%;32,4%;38,6%;1,1;1,8;1,6;1,4;1,0;1,1;0,6;0,5;0,9;0,6;0,6;1,2;1,2;1,1;0,6;1,0
GM0542;164;gemeente;Krimpen aan den IJssel;Zuid-Holland;246;2;1971;;12400;6,3%;6,2%;58,3%;19,2%;10,0%;59,7%;36,1%;4,2%;29,6%;36,2%;34,2%;1,2;1,9;1,6;1,5;1,1;1,2;;1,2;0,9;0,6;0,6;5,4;1,2;1,1;0,8;0,8
